Account Number,Date,Revenue Amount,Type,Fund,Campaign,Appeal,Primary City,Primary State,Primary ZIP Code
1041,4/29/19,"$2,500.00 ",Donation,Unrestricted,Sam's Fans 5k Presented by Boich Companies,,St. James City,FL,33956
2361,4/29/19,$500.00 ,Donation,Unrestricted,Sam's Fans 5k Presented by Boich Companies,,Columbus,OH,43235
925,4/29/19,$500.00 ,Donation,Unrestricted,Sam's Fans 5k Presented by Boich Companies,,Dayton,OH,45431
2360,4/29/19,"$2,307.70 ",Donation,Unrestricted,,,Columbus,OH,43205
250,4/28/19,$25.87 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43235
866,4/26/19,$51.43 ,Donation,Unrestricted,,,Uniontown,OH,44685
1334,4/26/19,$204.81 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43085-7216
2253,4/25/19,$50.00 ,Recurring Donation Payment,Unrestricted,,,Uniontown,OH,44685-6916
5,4/24/19,$51.43 ,Donation,Unrestricted,,,Columbus,OH,43235
1961,4/23/19,$25.87 ,Recurring Donation Payment,Unrestricted,,,,,
852,4/22/19,$250.00 ,Donation,Unrestricted,Sam's Fans 5k Presented by Boich Companies,,Hilliard,OH,43026
1252,4/18/19,$250.00 ,Donation,Unrestricted,Sam's Fans 5k Presented by Boich Companies,,Columbus,OH,43221
825,4/16/19,$500.00 ,Donation,Unrestricted,Sam's Fans 5k Presented by Boich Companies,,Saint James City,FL,33956
383,4/15/19,$100.00 ,Recurring Donation Payment,Unrestricted,,,Bremerton,WA,98312
866,4/15/19,$50.00 ,Recurring Donation Payment,Unrestricted,,,Uniontown,OH,44685
848,4/14/19,$50.00 ,Donation,Unrestricted,,,Columbus,OH,43214-2101
8427,4/12/19,$1.00 ,Donation,Bring the Joy Documentary,,,,,
8427,4/12/19,$1.00 ,Donation,Unrestricted,,,,,
752,4/12/19,$102.56 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43214
32,4/11/19,$100.00 ,Recurring Donation Payment,Unrestricted,,,St. James City,FL,33956
193,4/11/19,$30.00 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43214-1721
1231,4/11/19,$10.00 ,Recurring Donation Payment,Unrestricted,,,Edgewater,FL,32132-6942
2337,4/10/19,$50.00 ,Donation,Unrestricted,,,Avon Lake,OH,44012-2333
2326,4/10/19,$0.00 ,Donation,Unrestricted,,,Schenectady,NY,12303-1819
2326,4/10/19,$0.00 ,Donation,Unrestricted,,,Schenectady,NY,12303-1819
1117,4/10/19,$25.00 ,Recurring Donation Payment,Unrestricted,,,Pleasant Hill,CA,94523-2624
8427,4/9/19,$1.00 ,Donation,Unrestricted,,,,,
1405,4/9/19,$10.00 ,Recurring Donation Payment,Unrestricted,,,Lewis Center,OH,43035-6126
61,4/5/19,$25.87 ,Recurring Donation Payment,Unrestricted,,,West Jefferson,OH,43162-9658
61,4/5/19,$25.87 ,Recurring Donation Payment,Unrestricted,,,West Jefferson,OH,43162-9658
2317,4/3/19,$51.43 ,Donation,Unrestricted,,,Mansfield,GA,30055-2643
2312,4/1/19,$25.87 ,Donation,Unrestricted,,,Columbus,OH,43221-3741
2264,4/1/19,$15.64 ,Recurring Donation Payment,Unrestricted,,,Uniontown,OH,44685-7583
8001,4/1/19,$20.00 ,Recurring Donation Payment,Unrestricted,,,Oak Island,NC,28461
2309,3/29/19,$110.00 ,Donation,Unrestricted,,,Columbus,OH,43214-3784
2309,3/29/19,$25.87 ,Donation,Unrestricted,,,Columbus,OH,43214-3784
250,3/28/19,$25.87 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43235
268,3/27/19,$51.43 ,Donation,Unrestricted,,,Tavares,FL,32778
245,3/26/19,$63.00 ,Donation,Unrestricted,,,Columbus,OH,43214
1707,3/26/19,$100.00 ,Donation,Unrestricted,,,NEW ALBANY,OH,43054
1488,3/26/19,$100.00 ,Donation,Unrestricted,,,,,
165,3/26/19,$100.00 ,Donation,Unrestricted,,,Beavercreek,OH,45434
2366,3/25/19,$50.00 ,Donation,Unrestricted,,,Millersport,OH,43046
2253,3/25/19,$50.00 ,Recurring Donation Payment,Unrestricted,,,Uniontown,OH,44685-6916
1961,3/23/19,$25.87 ,Recurring Donation Payment,Unrestricted,,,,,
32,3/19/19,$25.87 ,Donation,Unrestricted,,,St. James City,FL,33956
2306,3/16/19,$102.56 ,Donation,Unrestricted,,,Columbus,OH,43206
1965,3/16/19,$102.56 ,Donation,Unrestricted,,,Columbus,OH,43085-4008
2305,3/15/19,$21.78 ,Donation,Unrestricted,,,Columbus,OH,43212
9739,3/15/19,$215.03 ,Donation,Unrestricted,,,Dublin,OH,43017
1170,3/15/19,$21.78 ,Donation,Unrestricted,,,Garden City,NY,11530
1451,3/15/19,$51.43 ,Donation,Unrestricted,,,Columbus,OH,43204
823,3/15/19,$121.00 ,Donation,Unrestricted,,,Columbus,OH,43220
383,3/15/19,$50.00 ,Recurring Donation Payment,Unrestricted,,,Bremerton,WA,98312
866,3/15/19,$50.00 ,Recurring Donation Payment,Unrestricted,,,Uniontown,OH,44685
8001,3/14/19,$21.00 ,Donation,Unrestricted,,,Oak Island,NC,28461
613,3/14/19,$21.78 ,Donation,Unrestricted,,,Columbus,OH,43214
54,3/14/19,$358.18 ,Donation,Unrestricted,,,Upper Arlington,OH,43221
1340,3/14/19,$63.00 ,Donation,Unrestricted,,,Barberton,OH,44203-7845
222,3/14/19,$215.03 ,Donation,Unrestricted,,,Columbus,OH,43209
1556,3/14/19,$128.12 ,Donation,Unrestricted,,,Galena,OH,43021
2303,3/14/19,$102.56 ,Donation,Unrestricted,,,Portsmouth,RI,02871
1518,3/14/19,$102.56 ,Donation,Unrestricted,,,Columbus,OH,43221-3211
421,3/14/19,$51.43 ,Donation,Unrestricted,,,Dublin,OH,43017
32,3/14/19,$215.03 ,Donation,Unrestricted,,,St. James City,FL,33956
2302,3/14/19,$150.00 ,Donation,Unrestricted,,,Columbus,OH,43221-1559
1430,3/14/19,$2.45 ,Donation,Unrestricted,,,,,
590,3/13/19,$210.00 ,Donation,Unrestricted,,,Washington,DC,20007
8001,3/13/19,$25.00 ,Donation,Unrestricted,,,Oak Island,NC,28461
752,3/12/19,$102.56 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43214
896,3/12/19,$21.78 ,Donation,Unrestricted,,,Saint James City,FL,33956-0232
2139,3/11/19,$121.00 ,Donation,Unrestricted,,,Galena,OH,43021
840,3/11/19,$21.00 ,Donation,Unrestricted,,,Springboro,OH,45066
752,3/11/19,$100.00 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43214
193,3/11/19,$30.00 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43214-1721
1231,3/11/19,$10.00 ,Recurring Donation Payment,Unrestricted,,,Edgewater,FL,32132-6942
718,3/10/19,$500.00 ,Donation,Unrestricted,,,Columbus,OH,43209-1056
588,3/10/19,$21.00 ,Donation,Unrestricted,,,Columbus,OH,43235-1156
545,3/10/19,$21.00 ,Donation,Unrestricted,,,Columbus,OH,43213-2863
268,3/10/19,$21.00 ,Donation,Unrestricted,,,Tavares,FL,32778
2155,3/10/19,$21.00 ,Donation,Unrestricted,,,Lewis Center,OH,43035
10041,3/10/19,$21.00 ,Donation,Unrestricted,,,Columbus,OH,43215
565,3/10/19,$21.00 ,Donation,Unrestricted,,,,,
705,3/10/19,$21.00 ,Donation,Unrestricted,,,Galena,OH,43021-9085
445,3/10/19,$21.00 ,Donation,Unrestricted,,,Columbus,OH,43214
8401,3/10/19,$21.00 ,Donation,Unrestricted,,,Columbus,OH,43220
206,3/10/19,$21.00 ,Donation,Unrestricted,,,,,
1234,3/10/19,$21.00 ,Donation,Unrestricted,,,Aubrey,TX,76227-7590
535,3/10/19,$21.00 ,Donation,Unrestricted,,,Columbus,OH,43214
1833,3/10/19,$21.00 ,Donation,Unrestricted,,,Columbus,OH,43235
1117,3/10/19,$25.00 ,Recurring Donation Payment,Unrestricted,,,Pleasant Hill,CA,94523-2624
2300,3/5/19,$613.80 ,Donation,Unrestricted,,,Columbus,OH,43220-3922
61,3/5/19,$25.87 ,Recurring Donation Payment,Unrestricted,,,West Jefferson,OH,43162-9658
1405,3/5/19,$10.00 ,Recurring Donation Payment,Unrestricted,,,Lewis Center,OH,43035-6126
2299,3/4/19,$15.64 ,Donation,Unrestricted,,,Columbus,OH,43235-5027
1568,3/4/19,$51.43 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43220
2154,3/4/19,$25.87 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,,"COLUMBUS,",OH,43214
770,3/3/19,$51.43 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,,Pataskala,OH,43062
833,3/3/19,$25.87 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43221-4149
2297,3/3/19,$25.87 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,,Columbus,OH,43220-3963
245,3/3/19,$30.98 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,,Columbus,OH,43214
616,3/3/19,$25.00 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,,Columbus,OH,43220-2210
713,3/3/19,$44.05 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,,Columbus,OH,43220
2296,3/3/19,$25.87 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43206
2288,3/3/19,$13.99 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,,Columbus,OH,43220-4431
2258,3/3/19,$41.21 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,,Columbus,OH,43220-4427
1900,3/3/19,$25.87 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Hilliard,OH,43026-7914
2294,3/3/19,$10.53 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43220-2903
2294,3/3/19,$10.53 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43220-2903
2293,3/3/19,$10.53 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Galena,OH,43021-9581
2292,3/3/19,$10.53 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43221-3043
2292,3/3/19,$10.53 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43221-3043
470,3/3/19,$25.87 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,,Galena,OH,43021-8537
2291,3/2/19,$36.09 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Powell,OH,43065-8580
1823,3/2/19,$51.43 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43235
2290,3/2/19,$50.00 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,,Lewis Center,OH,43035-7146
1717,3/2/19,,Soft Credit,Unrestricted,,,Columbus,OH,43221-3212
2289,3/2/19,$863.94 ,Donation,Unrestricted,,,Upper Arlington,OH,43220
2047,3/2/19,$51.43 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Upper Arlington,OH,43220
2258,3/2/19,$15.64 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43220-4427
2288,3/2/19,$15.00 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43220-4431
355,3/2/19,$10.53 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Pataskala,OH,43062-9652
770,3/2/19,$10.53 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Pataskala,OH,43062
163,3/2/19,$20.76 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Powell,OH,43065
2287,3/2/19,$25.87 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43231-4834
624,3/2/19,$30.98 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Powell,OH,43065-7334
349,3/1/19,$1.00 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,,Columbus,OH,43201
2264,3/1/19,$15.64 ,Recurring Donation Payment,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,,Uniontown,OH,44685-7583
8001,3/1/19,$20.00 ,Recurring Donation Payment,Unrestricted,,,Oak Island,NC,28461
2286,2/28/19,$100.00 ,Donation,Akron Children's Hospital,,,Uniontown,OH,44685-7829
2139,2/28/19,$10.53 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Galena,OH,43021
250,2/28/19,$25.87 ,Recurring Donation Payment,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,,Columbus,OH,43235
2139,2/27/19,$10.53 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Galena,OH,43021
2139,2/27/19,$46.32 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Galena,OH,43021
2284,2/27/19,$30.98 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Dublin,OH,43016-9662
47,2/25/19,$138.34 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Worthington,OH,43085
635,2/25/19,$100.00 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,,Columbus,OH,43220
1493,2/25/19,$100.00 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,,Columbus,OH,43220
2544,2/25/19,$36.09 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43235
2283,2/25/19,$51.43 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,,Columbus,OH,43220-3808
564,2/25/19,$25.87 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Hilliard,OH,43026-5009
2253,2/25/19,$50.00 ,Recurring Donation Payment,Unrestricted,,,Uniontown,OH,44685-6916
2282,2/24/19,$20.00 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43221-4105
2281,2/24/19,$179.24 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Dublin,OH,43017-8871
8427,2/23/19,$1.00 ,Donation,Unrestricted,,,,,
2279,2/23/19,$204.81 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,,Clinton,OH,44216-9798
1961,2/23/19,$25.87 ,Recurring Donation Payment,Unrestricted,,,,,
2072,2/22/19,$51.43 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43221
723,2/22/19,$10.53 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43214
2274,2/22/19,,Soft Credit,Akron Children's Hospital,,,Akron,OH,44308-1812
2278,2/22/19,"$2,500.00 ",Donation,Akron Children's Hospital,,,Akron,OH,44308
2238,2/22/19,$50.00 ,Donation,Akron Children's Hospital,,,Strongsville,OH,44136-6705
2276,2/22/19,$100.00 ,Donation,Akron Children's Hospital,,,Cuyahoga Falls,OH,44223-1635
2274,2/22/19,$300.00 ,Donation,Akron Children's Hospital,,,Akron,OH,44308-1812
2273,2/22/19,$300.00 ,Donation,Akron Children's Hospital,,,Akron,OH,44312
2246,2/22/19,$200.00 ,Donation,Akron Children's Hospital,,,Kent,OH,44240-5248
2239,2/22/19,$500.00 ,Donation,Akron Children's Hospital,,,Hudson,OH,44236-4178
2270,2/22/19,"$1,000.00 ",Donation,Unrestricted,,,Akron,OH,44319
2269,2/22/19,$500.00 ,Donation,Unrestricted,,,Coventry Township,OH,44319-3042
2062,2/21/19,$15.64 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43221-4238
2155,2/21/19,$20.76 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Lewis Center,OH,43035
2241,2/20/19,$25.00 ,Donation,Unrestricted,,,Columbus,OH,43235-5028
383,2/20/19,$25.87 ,Recurring Donation Payment,Unrestricted,,,Bremerton,WA,98312
748,2/19/19,$10.53 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Westerville,OH,43081-3771
748,2/19/19,$20.76 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Westerville,OH,43081-3771
9738,2/19/19,$10.53 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43214
9738,2/19/19,$20.76 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43214
1833,2/19/19,$20.76 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43235
1833,2/19/19,$25.87 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43235
61,2/19/19,$20.76 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,West Jefferson,OH,43162-9658
2258,2/19/19,$102.56 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,,Columbus,OH,43220-4427
741,2/19/19,$102.56 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43214-2047
1657,2/19/19,$102.56 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,,Upper Arlington,OH,43221
2257,2/18/19,$30.98 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,,Columbus,OH,43220-3802
2156,2/17/19,$20.00 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Powell,OH,43065-9120
1785,2/17/19,$5.42 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43220
189,2/17/19,$10.53 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43220
1785,2/17/19,$10.53 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43220
752,2/17/19,$5.42 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43214
752,2/17/19,$10.53 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43214
186,2/16/19,$10.53 ,Donation,Unrestricted,Cleveland Clinic's Supplies - Ice Cream Party,Ice Cream With Sam's Fans 2019,Columbus,OH,43231
866,2/15/19,$50.00 ,Recurring Donation Payment,Unrestricted,,,Uniontown,OH,44685
844,2/14/19,$41.21 ,Donation,Unrestricted,,Ice Cream With Sam's Fans 2019,Worthington,OH,43085
8543,2/11/19,"$2,500.00 ",Donation,Unrestricted,GivingTuesday,,Jackson Center,OH,45334-0629
10041,2/11/19,$500.00 ,Donation,Unrestricted,,,Columbus,OH,43215
837,2/11/19,,Soft Credit,Unrestricted,,,Columbus,OH,43220-4546
2247,2/11/19,$250.00 ,Donation,Unrestricted,,,Columbus,OH,43214
2245,2/11/19,$307.06 ,Donation,Unrestricted,,,Stuart,FL,34997-7247
2244,2/11/19,$25.87 ,Donation,Unrestricted,,,Columbus,OH,43220-3806
752,2/11/19,$100.00 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43214
193,2/11/19,$30.00 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43214-1721
1231,2/11/19,$10.00 ,Recurring Donation Payment,Unrestricted,,,Edgewater,FL,32132-6942
2242,2/10/19,$25.87 ,Donation,Unrestricted,,,Lutherville Timonium,MD,21093-7004
1117,2/10/19,$25.00 ,Recurring Donation Payment,Unrestricted,,,Pleasant Hill,CA,94523-2624
2241,2/9/19,$25.87 ,Donation,Unrestricted,,,Columbus,OH,43235-5028
163,2/5/19,$60.00 ,Donation,Unrestricted,,,Powell,OH,43065
61,2/5/19,$25.87 ,Recurring Donation Payment,Unrestricted,,,West Jefferson,OH,43162-9658
1405,2/5/19,$10.00 ,Recurring Donation Payment,Unrestricted,,,Lewis Center,OH,43035-6126
8001,2/1/19,$20.00 ,Recurring Donation Payment,Unrestricted,,,Oak Island,NC,28461
1368,1/31/19,$102.56 ,Donation,Unrestricted,,,Dayton,OH,45429
2236,1/31/19,$300.00 ,Donation,Unrestricted,,,Columbus,OH,43220-4432
1657,1/30/19,$102.56 ,Donation,Unrestricted,,,Upper Arlington,OH,43221
250,1/28/19,$25.87 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43235
2230,1/25/19,$100.00 ,Donation,Unrestricted,,,Uniontown,OH,44685
1961,1/23/19,$25.87 ,Recurring Donation Payment,Unrestricted,,,,,
383,1/20/19,$25.87 ,Recurring Donation Payment,Unrestricted,,,Bremerton,WA,98312
866,1/15/19,$50.00 ,Recurring Donation Payment,Unrestricted,,,Uniontown,OH,44685
2223,1/14/19,"$8,000.00 ",Donation,Unrestricted,,,Columbus,OH,43220
752,1/11/19,$100.00 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43214
193,1/11/19,$30.00 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43214-1721
1231,1/11/19,$10.00 ,Recurring Donation Payment,Unrestricted,,,Edgewater,FL,32132-6942
1117,1/10/19,$25.00 ,Recurring Donation Payment,Unrestricted,,,Pleasant Hill,CA,94523-2624
61,1/5/19,$25.87 ,Recurring Donation Payment,Unrestricted,,,West Jefferson,OH,43162-9658
1405,1/5/19,$10.00 ,Recurring Donation Payment,Unrestricted,,,Lewis Center,OH,43035-6126
189,1/2/19,$120.00 ,Donation,Unrestricted,GivingTuesday,,Columbus,OH,43220
1719,1/2/19,$50.00 ,Donation,Unrestricted,,,San Antonio,TX,78260
8001,1/1/19,$20.00 ,Recurring Donation Payment,Unrestricted,,,Oak Island,NC,28461
1300,12/31/18,$100.00 ,Donation,Unrestricted,,,Dublin,OH,43017
2167,12/29/18,$511.55 ,Donation,Unrestricted,,,Bethesda,MD,20817-2458
250,12/28/18,$25.87 ,Recurring Donation Payment,Unrestricted,,,Columbus,OH,43235
2166,12/27/18,$102.56 ,Donation,Unrestricted,,,,,
1961,12/23/18,$25.87 ,Recurring Donation Payment,Unrestricted,,,,,
47,12/20/18,$100.00 ,Donation,Unrestricted,,,Worthington,OH,43085
1604,12/20/18,$153.68 ,Donation,Unrestricted,,,Gallatin,TN,37066-3487
383,12/20/18,$25.87 ,Recurring Donation Payment,Unrestricted,,,Bremerton,WA,98312
1643,12/19/18,$10.53 ,Donation,Unrestricted,,,Westerville,OH,43082-1074
2160,12/18/18,$102.56 ,Donation,Unrestricted,,,Granville,OH,43023-9550
1367,12/18/18,$511.55 ,Donation,Unrestricted,,,Yellow Springs,OH,45387
1367,12/18/18,$25.87 ,Donation,Unrestricted,,,Yellow Springs,OH,45387
8225,12/15/18,$51.43 ,Donation,Unrestricted,,,Dublin,OH,43016
866,12/15/18,$50.00 ,Recurring Donation Payment,Unrestricted,,,Uniontown,OH,44685
10041,12/13/18,$20.00 ,Donation,Unrestricted,,,Columbus,OH,43215
10041,12/13/18,$20.00 ,Donation,Unrestricted,,,Columbus,OH,43215
